59.7389961, 10.7761755
59.7116198, 10.7384835
59.7106217, 10.7379631
59.7097096, 10.7376706
59.7056222, 10.7376724
59.7035195, 10.7372218
59.6954225, 10.7336351
59.6914995, 10.7335305
59.6765836, 10.7417566
59.6755113, 10.7421745
59.6652819, 10.7452691
59.6598408, 10.7440453
59.6513406, 10.7408788
59.6463458, 10.7400964
59.6325831, 10.7376834
59.631881, 10.7374038
59.6271882, 10.734907
59.6217604, 10.7329487
59.6049127, 10.7364453
59.6013504, 10.7380934
59.5570196, 10.721345
59.5554051, 10.7216454
59.5406685, 10.7257671
59.5369532, 10.7273348
59.5352808, 10.7280177
59.5273528, 10.7296613
59.5177769, 10.7255229
59.5130624, 10.7221783
59.5092649, 10.7200741
59.5073403, 10.7196869
59.4893718, 10.7100478
59.4705675, 10.7008373
59.4703454, 10.7007761
59.4520947, 10.6999129
59.4518091, 10.6997693
59.4483604, 10.699136
59.4470569, 10.6997515
59.4456856, 10.7009263
59.4455941, 10.7010218
59.4452327, 10.7014008
59.4451364, 10.7015017
59.4437968, 10.7029816
59.4335099, 10.7052833
59.4333057, 10.7052556
59.4285063, 10.7062243
59.4278007, 10.7064293
59.4267191, 10.7067889
59.4242265, 10.7072219
59.4204302, 10.7053265
59.4201776, 10.705128
59.4168194, 10.7024433
59.4121703, 10.699571
59.4072256, 10.7056375
59.3884758, 10.7450938
59.387732, 10.7467958
59.3838939, 10.7558063
59.3742256, 10.7844055
59.3623201, 10.8297707
59.3614553, 10.8320261
59.3612992, 10.8324334
59.3588254, 10.839705
59.3587478, 10.839988
59.3583212, 10.8416172
59.3567462, 10.8500065
59.3552637, 10.8698345
59.355216, 10.8703899
59.347149, 10.9182559
59.3460328, 10.9220034
59.3287881, 10.9379675
59.3245703, 10.9484842
59.3250195, 10.9531785
59.3251578, 10.9582406
59.3249236, 10.9600038
59.3245062, 10.9619497
59.3164885, 10.9897186
59.3163937, 10.9914901
59.3159146, 11.0008285
59.3162444, 11.0160179
59.3163344, 11.0194503
59.3162114, 11.0240955
59.3159258, 11.0257001
59.3152829, 11.0278619
59.3061745, 11.0422676
59.3058801, 11.0428836
59.2979158, 11.0640705
59.2947013, 11.0701062
59.2774423, 11.084243
59.2764404, 11.0859723
59.2762825, 11.0863143
59.2694831, 11.0955669
59.2647164, 11.0962908
59.2628674, 11.096634
59.2603251, 11.0975767
59.2579719, 11.0990873
59.2562571, 11.1005428
59.247715, 11.1150327
59.2465876, 11.1180746
59.2444427, 11.1238011
59.2436983, 11.1258178
59.2308979, 11.1464554
59.2300089, 11.1480971
59.2256489, 11.1551463
59.2245272, 11.1564758
59.2136191, 11.1635539
59.2119069, 11.1652498
59.2115226, 11.1657713
59.2099313, 11.1685263
59.2074068, 11.1737056
59.2070613, 11.174291
59.204575, 11.1779473
59.2043086, 11.1783497
59.2018901, 11.1831658
59.2017505, 11.1835303
59.2003486, 11.1881341
59.2000036, 11.1893307
59.1808805, 11.2035814
59.1790741, 11.2058643
59.1656645, 11.2188713
59.1653859, 11.2191796
59.1332716, 11.264893
59.1317512, 11.266472
59.1312424, 11.2669896
59.1292913, 11.2688107
59.1263653, 11.2704162
59.1238662, 11.2706129
59.1127127, 11.2605003
59.1116668, 11.2590547
59.111018, 11.2581533
59.1105089, 11.2574794
59.1064092, 11.254741
59.1061463, 11.2546426
59.1055352, 11.2543002
59.1049672, 11.2538876
59.104393, 11.2533472
59.1033589, 11.2523087
59.1026058, 11.2515808
59.1019638, 11.2511146
59.1012206, 11.2507557
59.1002001, 11.2504781
59.0994734, 11.2504264
59.0988046, 11.2505036
59.0980809, 11.250672
59.0972467, 11.2508895
59.0963239, 11.251221
59.0952399, 11.2515971
59.0945181, 11.2518476
59.0937717, 11.2520262
59.0930143, 11.252222
59.0924725, 11.2523486
59.0916725, 11.2524288
59.0913187, 11.2524098
59.0908198, 11.2523264
59.0902365, 11.2521927
59.0902232, 11.2521897
59.0898918, 11.252069
59.0894704, 11.251906
59.089132, 11.2517629
59.0887424, 11.2516494
59.0883598, 11.2514525
59.0874972, 11.2510073
59.0864521, 11.2505453
59.0853458, 11.2500939
59.0849269, 11.2499464
59.0844487, 11.2498069
59.0836357, 11.2496218
59.0823979, 11.2494353
59.0779851, 11.2493536
59.0762936, 11.249119
59.0756614, 11.2489908
59.0728704, 11.2477129
59.0721786, 11.2473094
59.0720049, 11.247209
59.0509871, 11.2535315
59.0508393, 11.2537175
59.0436904, 11.2577822
59.0434935, 11.2577865
59.0416433, 11.2572795
59.0412197, 11.2570703
59.0376624, 11.2539697
59.0374402, 11.2536827
59.029416, 11.2432509
59.0276632, 11.2418325
59.0236879, 11.2391206
59.0229166, 11.2388183
59.022155, 11.2386331
59.0201502, 11.2386527
59.0081778, 11.2342497
59.004854, 11.2323098
59.00362, 11.2320171
59.0004707, 11.2320714
58.9989557, 11.2321837
58.9974319, 11.2320828
58.9775527, 11.2323832
58.9773426, 11.2323645
58.9685221, 11.2324825
58.9630593, 11.2342872
58.9618021, 11.2351243
58.9573143, 11.2406599
58.9571401, 11.240923
58.9472329, 11.2549567
58.9470511, 11.2550966
58.9372401, 11.2557212
58.9350991, 11.2553354
58.933094, 11.2551523
58.9290635, 11.2553958
58.9287833, 11.2554285
58.91678, 11.2611009
58.9142905, 11.2637455
58.9115297, 11.2670367
58.9033156, 11.2711364
58.9024434, 11.2711694
58.8853422, 11.2700602
58.8839395, 11.2715462
58.8791641, 11.2748426
58.8739751, 11.2754817
58.8707761, 11.2747254
58.8702675, 11.2745468
58.8451873, 11.282868
58.8448763, 11.2827449
58.8382139, 11.2770152
58.8378336, 11.2767819
58.8161076, 11.2822019
58.8095261, 11.2829858
58.8085291, 11.2830796
58.8080956, 11.2831093
58.8073053, 11.2830882
58.8070105, 11.2830632
58.7960574, 11.2777255
58.7957728, 11.277717
58.7853502, 11.2775131
58.785085, 11.2773534
58.7778289, 11.2735315
58.7766507, 11.2732873
58.7676174, 11.2766732
58.7654481, 11.2771512
58.7614904, 11.2780891
58.7609362, 11.2783295
58.7529497, 11.2855996
58.7522618, 11.2868121
58.7518659, 11.2875478
58.7339185, 11.3181227
58.7339059, 11.3187316
58.7336317, 11.3240021
58.7325227, 11.329271
58.7199294, 11.3533003
58.7175225, 11.3536762
58.713591, 11.3551927
58.7083306, 11.3709676
58.7081132, 11.3724911
58.7078947, 11.3743195
58.7068204, 11.3781559
58.7030026, 11.386288
58.6947035, 11.3950999
58.6818874, 11.4098275
58.6815528, 11.409806
58.6720116, 11.4118595
58.6718073, 11.4119527
58.6617403, 11.4188919
58.6482893, 11.4345962
58.6428879, 11.4349379
58.6186877, 11.4519003
58.6171784, 11.4533676
58.6149582, 11.4545185
58.5881436, 11.453412
58.5845556, 11.4516056
58.5843634, 11.4515264
58.5832727, 11.4511384
58.5783838, 11.4518841
58.5781916, 11.451999
58.5737975, 11.4556198
58.5735589, 11.4558734
58.5659109, 11.4704025
58.565383, 11.4727393
58.5650657, 11.4740915
58.564866, 11.4748784
58.5647586, 11.4752597
58.5635341, 11.4790268
58.5555762, 11.496039
58.5553957, 11.4964896
58.5539607, 11.4998743
58.5537339, 11.5004025
58.5211664, 11.548205
58.5193153, 11.5494508
58.4973151, 11.5708821
58.4954151, 11.5724776
58.4947292, 11.5730648
58.4936195, 11.5740463
58.4894296, 11.5807459
58.4890752, 11.5816436
58.4881098, 11.5847189
58.4877126, 11.5866458
58.4872488, 11.5914575
58.4873037, 11.5940185
58.4900148, 11.6122101
58.4900219, 11.6143125
58.4891275, 11.6214256
58.4603661, 11.6563703
58.4579614, 11.6602072
58.4459519, 11.6827719
58.4451797, 11.6907979
58.4446029, 11.6948536
58.4443584, 11.6959451
58.442272, 11.7010845
58.4332605, 11.7127131
58.4321584, 11.7138193
58.4190038, 11.727379
58.3944594, 11.7547807
58.3898875, 11.7616731
58.3813363, 11.7729231
58.3792029, 11.7754582
58.3645107, 11.7999194
58.3594888, 11.8100778
58.357069, 11.8135248
58.3546053, 11.8164687
58.3511522, 11.8193453
58.3492388, 11.820449
58.3373211, 11.8272838
58.3370069, 11.8275494
58.3306605, 11.834287
58.3220252, 11.8510667
58.3196546, 11.8546274
58.3190183, 11.8553394
58.3184144, 11.8559091
58.3181944, 11.8561128
58.2941123, 11.8648298
58.2914765, 11.8687096
58.2883422, 11.8734748
58.2867672, 11.8752151
58.2839798, 11.8780907
58.2823842, 11.8797416
58.2820602, 11.8800769
58.2625482, 11.8969138
58.2620513, 11.8972114
58.2393889, 11.9100994
58.2390234, 11.9101754
58.234806, 11.9117009
58.2326575, 11.9130068
58.2287013, 11.9155526
58.228657, 11.9155789
58.2285997, 11.9156035
58.2265384, 11.916472
58.226409, 11.9165173
58.2219429, 11.9172821
58.2217633, 11.9172788
58.21369, 11.9145507
58.2104084, 11.9128099
58.2082406, 11.9116872
58.2074415, 11.911276
58.1481598, 11.8844551
58.1139955, 11.8793422
58.1122588, 11.879061
58.108907, 11.878958
58.1077013, 11.8790839
58.0613036, 11.8846992
58.060946, 11.8841963
58.0600457, 11.8829584
58.0544247, 11.8735197
58.0254188, 11.8459332
58.0213152, 11.8445358
58.0201376, 11.8442219
57.9798152, 11.8408933
57.9784926, 11.8406144
57.977662, 11.8404159
57.949018, 11.8528694
57.9468262, 11.8546
57.9457754, 11.8556052
57.9455248, 11.8558574
57.9421837, 11.859886
57.9417228, 11.8605057
57.9406333, 11.8620642
57.884366, 11.9454465
57.8828972, 11.9477235
57.8822016, 11.9490083
57.8809367, 11.9515344
57.8775246, 11.9596374
57.8724041, 11.966524
57.8709504, 11.9675426
57.8700231, 11.9681692
57.8693352, 11.9686257
57.8660112, 11.9716716
57.8639106, 11.9741863
57.8607954, 11.9808847
57.8596042, 11.9847598
57.8575041, 11.989864
57.8571608, 11.9905029
57.8549465, 11.9943982
57.8503712, 12.000436
57.8498566, 12.000928
57.8456846, 12.0036846
57.8427596, 12.005015
57.8093199, 12.0064902
57.8059375, 12.0071661
57.8034451, 12.0075926
57.7981326, 12.0065519
57.7940608, 12.0038453
57.7904252, 12.0014649
57.784801, 11.9997008
57.7613308, 11.9924949
57.7556252, 11.9913803
57.7553916, 11.9913738
57.7549732, 11.9913634
57.7541626, 11.9913832
57.7519901, 11.9913433
57.7513015, 11.9912301
57.7504276, 11.9910482
57.7458706, 11.9894926
57.7449056, 11.9891195
57.7440178, 11.9887511
57.7347489, 11.9854276
57.734612, 11.9853704
57.733664, 11.984947
57.7323863, 11.9843114
57.7295662, 11.9831949
57.7292642, 11.9830123
57.7287407, 11.9826048
57.72794, 11.9819328
57.7247323, 11.9820871
57.7244018, 11.9827215
57.7242635, 11.9829874
57.7239774, 11.9835413
57.7237909, 11.9838406
57.7219218, 11.9867544
57.7200707, 11.9896399
57.7198182, 11.9900116
57.7195037, 11.9904499
57.719416, 11.9905644
57.7190766, 11.9908042
57.7185589, 11.9912814
57.7178317, 11.9920434
57.71651, 11.992988
57.7161608, 11.9931576
57.7157508, 11.9932893
57.7143692, 11.9937112
57.7142307, 11.9938286
57.7117948, 11.996386
57.7093655, 11.9965519
57.7074898, 11.995938
57.7056933, 11.9954548
57.7039559, 11.9949775
57.7023508, 11.9947353
57.7007394, 11.9949549
57.6978823, 11.9954175
57.6973246, 11.9956509
57.6956845, 11.9965065
57.6935968, 11.9973186
57.6923029, 11.9979129
57.6905396, 11.9988141
57.6894531, 12.0000007
57.6890418, 12.0009644
57.6889839, 12.0012258
57.6888165, 12.0020472
57.688633, 12.0035693
57.6865458, 12.0101529
57.6816919, 12.0180442
57.6814866, 12.0183465
57.6792351, 12.0213053
57.676466, 12.0255899
57.6763, 12.0259689
57.6761047, 12.0265167
57.675839, 12.0349512
57.6761745, 12.0375493
57.6758139, 12.0478701
57.6757303, 12.0490499
57.6729635, 12.0850253
57.6711516, 12.0990046
57.680145, 12.162309
57.6827326, 12.1718064
57.6837916, 12.1753501
57.6839474, 12.1759461
57.6867867, 12.1964662
57.6867556, 12.1969598
57.6864942, 12.1995918
57.6850541, 12.2126686
57.6844693, 12.2304747
57.6842721, 12.2350896
57.684211, 12.2359062
57.68417, 12.236349
57.6841485, 12.2366156
57.6833031, 12.2431901
57.6838614, 12.3019707
57.6814219, 12.3102865
57.6812437, 12.3108685
57.6797203, 12.3171275
57.6759225, 12.3462078
57.6749995, 12.3508453
57.6729393, 12.3603356
57.6667884, 12.4061434
57.6733832, 12.4833526
57.6731074, 12.4850837
57.6727347, 12.4874046
57.6726868, 12.4876911
57.6722921, 12.4995873
57.672312, 12.5002268
57.6723368, 12.5009489
57.6652362, 12.5367262
57.6644563, 12.5396015
57.6628541, 12.5465023
57.6609373, 12.561038
57.660938, 12.5619379
57.6669597, 12.6043784
57.6686889, 12.6119627
57.6692955, 12.6141991
57.6846231, 12.7765337
57.6876556, 12.7896308
57.6965007, 12.8181651
57.7001907, 12.8286224
57.7109675, 12.8617957
57.7108532, 12.8683142
57.7108306, 12.8683753
57.7083598, 12.8715035
57.7083101, 12.8714471
57.7081422, 12.8714741
57.7080782, 12.8716002
57.7065239, 12.8725151
57.699825, 12.8945734
57.6997879, 12.8959549
57.6997514, 12.8974218
57.6991046, 12.9048066
57.6987749, 12.9066636
57.6987224, 12.9069187
57.6980339, 12.9101309
57.6975004, 12.9120853
57.6971977, 12.9131008
57.695637, 12.9168972
57.6951552, 12.917615
57.6946994, 12.918133
57.6837977, 12.9314895
57.6821913, 12.9350765
57.6819762, 12.9356655
57.6818109, 12.9361611
57.6811369, 12.9388656
57.6807575, 12.945829
57.6808662, 12.9467617
57.6808368, 12.9468508
57.6808433, 12.9470346
57.6808697, 12.9471009
57.6804906, 12.9568224
57.6803341, 12.9626151
57.6802728, 12.963404
57.6801565, 12.9646215
57.6801151, 12.9650219
57.679878, 12.9665798
57.6744303, 12.9926766
57.6727446, 13.0010205
57.6718426, 13.0066814
57.671155, 13.0170012
57.670513, 13.0243742
57.6586175, 13.0434066
57.6489577, 13.0622986
57.6473759, 13.0647393
57.6380049, 13.0755111
57.6345217, 13.0818961
57.632354, 13.0847545
57.6184266, 13.1078036
57.615653, 13.1140229
57.6147156, 13.1166358
57.6095739, 13.1364058
57.608907, 13.1390296
57.608778, 13.1391673
57.6088677, 13.1395005
57.6082118, 13.1421368
57.607477, 13.1450508
57.6006198, 13.1682623
57.6001218, 13.1720322
57.5999069, 13.1734007
57.5875218, 13.2092917
57.5834207, 13.2168225
57.5820906, 13.2186189
57.5805455, 13.2206769
57.5708399, 13.2353543
57.5676712, 13.2548749
57.5580782, 13.2885273
57.5566255, 13.2946195
57.5462488, 13.3279698
57.5367202, 13.3383439
57.5350741, 13.3392448
57.5331936, 13.3400926
57.5209539, 13.3418988
57.5074351, 13.3400088
57.5038269, 13.3411513
57.5022498, 13.3424331
57.4995393, 13.3463042
57.4991603, 13.3470879
57.4974852, 13.3513309
57.4959087, 13.3554498
57.4920597, 13.3626459
57.4917323, 13.3630777
57.4914883, 13.3633787
57.4896455, 13.3655769
57.4821917, 13.3704036
57.4751251, 13.3732457
57.4741837, 13.3739753
57.4729092, 13.3751689
57.4722668, 13.375843
57.4718201, 13.3763458
57.471175, 13.3771584
57.4687187, 13.3807594
57.4660263, 13.3858376
57.4610645, 13.3974164
57.4526063, 13.4103687
57.446475, 13.4186378
57.4447413, 13.4216088
57.4366499, 13.4413169
57.4342808, 13.4445148
57.4307509, 13.4467937
57.4194125, 13.4517215
57.4169085, 13.4523808
57.4012571, 13.4574945
57.3993631, 13.4597128
57.3972557, 13.4629788
57.3953253, 13.4660522
57.3916164, 13.4701821
57.3910449, 13.4705416
57.3810467, 13.4727796
57.3768085, 13.4749958
57.3731004, 13.4781917
57.3654339, 13.4846451
57.3583842, 13.4870684
57.356124, 13.4874265
57.348514, 13.4897852
57.341958, 13.4972401
57.3389546, 13.5048567
57.3380208, 13.5093122
57.3375745, 13.5111233
57.3319263, 13.5227735
57.3263749, 13.5387951
57.3261676, 13.5394436
57.3249284, 13.5426316
57.3244925, 13.5437173
57.3241439, 13.544422
57.3238102, 13.5448842
57.3235775, 13.5454338
57.3235498, 13.5456513
57.3235723, 13.5464363
57.3236203, 13.5465757
57.3223882, 13.5483139
57.3207104, 13.5516578
57.3204988, 13.5522199
57.3200245, 13.553573
57.3126363, 13.5710676
57.3014283, 13.5824606
57.3003578, 13.5835031
57.2920641, 13.5934407
57.2836975, 13.6065969
57.2835409, 13.6068115
57.2834047, 13.6070126
57.2825493, 13.6082545
57.2805588, 13.6111486
57.274894, 13.6164138
57.2729886, 13.6184093
57.2722766, 13.61945
57.269092, 13.6251122
57.2690223, 13.6252224
57.26734, 13.6274403
57.258756, 13.6337462
57.2582091, 13.6340627
57.256823, 13.6350025
57.2517257, 13.6397433
57.2482807, 13.6415917
57.2437009, 13.6458001
57.2434005, 13.6465189
57.241383, 13.6515474
57.237923, 13.6598274
57.2357036, 13.6645374
57.2325733, 13.6708127
57.2285718, 13.6790678
57.2245587, 13.6880141
57.2234321, 13.6901759
57.2181177, 13.6981591
57.2174219, 13.698851
57.2163483, 13.6999186
57.2091282, 13.7045052
57.206722, 13.7062467
57.1980736, 13.7153327
57.1963142, 13.7174483
57.1907335, 13.722694
57.1849452, 13.7356954
57.1816335, 13.7458884
57.1813542, 13.7467692
57.1811749, 13.7473392
57.1808518, 13.7483616
57.1791867, 13.7536302
57.1782942, 13.756454
57.1767713, 13.7600543
57.174502, 13.762628
57.1728331, 13.7634487
57.1721397, 13.763618
57.1706576, 13.7636065
57.1696313, 13.7635057
57.1694229, 13.7630104
57.169232, 13.7634478
57.1693881, 13.763759
57.1689557, 13.7684918
57.1680432, 13.7776583
57.1659854, 13.7914839
57.1658007, 13.7958331
57.1660929, 13.8001875
57.1663819, 13.8032967
57.1663941, 13.8034342
57.1665551, 13.806858
57.1669303, 13.8204025
57.1671252, 13.8216485
57.1673629, 13.8286177
57.1669661, 13.8327673
57.166588, 13.8353629
57.1634522, 13.8448805
57.1628476, 13.8482765
57.1623009, 13.8525423
57.1622403, 13.8529876
57.1622294, 13.8582694
57.1623992, 13.8603733
57.1628975, 13.8702768
57.1637874, 13.8748249
57.1656503, 13.8814369
57.1693216, 13.8946624
57.1709991, 13.9004049
57.1726503, 13.9060575
57.1758249, 13.9166211
57.1765983, 13.9192943
57.1770425, 13.920871
57.1778315, 13.923699
57.1782663, 13.9252651
57.1800824, 13.9326651
57.1802269, 13.9333477
57.1814791, 13.9391247
57.1822752, 13.9426227
57.1845253, 13.9529778
57.18472, 13.9541467
57.1847434, 13.9646457
57.1845884, 13.9697236
57.1845418, 13.9711489
57.1843984, 13.9748625
57.178848, 13.9987904
57.1782419, 13.9999599
57.1776539, 14.0011384
57.1775534, 14.0013339
57.1691114, 14.0273463
57.1681106, 14.032513
57.1678799, 14.0479764
57.1680155, 14.0492852
57.1684168, 14.0584056
57.1675374, 14.0638244
57.1669761, 14.0657704
57.1664401, 14.0676456
57.1658356, 14.0694822
57.1657124, 14.0694656
57.1655438, 14.0696902
57.1655221, 14.0697891
57.1655273, 14.0700556
57.1653892, 14.0714165
57.1648159, 14.0731888
57.1641387, 14.0750508
57.1636892, 14.0758553
57.1635728, 14.0758909
57.1634483, 14.0762497
57.1634535, 14.0763396
57.1633284, 14.0769606
57.1552746, 14.0870591
57.1498784, 14.0923576
57.1431886, 14.1022562
57.1400213, 14.1090879
57.1301283, 14.1257787
57.1292073, 14.1274877
57.1289427, 14.1280079
57.1268327, 14.1345468
57.1256643, 14.1388485
57.1245191, 14.143173
57.1235234, 14.146915
57.1205518, 14.1581485
57.1188303, 14.1625769
57.1178425, 14.1640937
57.1174924, 14.1645384
57.1165307, 14.1655205
57.1146481, 14.1667022
57.1138859, 14.1671735
57.113679, 14.1673005
57.1127886, 14.1678195
57.1125692, 14.1679866
57.1092831, 14.1693241
57.1090292, 14.1693659
57.1086487, 14.1694665
57.107665, 14.1696693
57.1070852, 14.1697966
57.1070169, 14.1697949
57.1063179, 14.1699691
57.1059971, 14.1700345
57.1050345, 14.1702458
57.1011572, 14.1710942
57.1008851, 14.1711607
57.0992932, 14.1719823
57.0977914, 14.1731789
57.090248, 14.1737218
57.0893967, 14.1736211
57.0844631, 14.173963
57.0821241, 14.174294
57.0798897, 14.1746782
57.0773743, 14.1755053
57.0750568, 14.1767443
57.0710188, 14.1789135
57.0680652, 14.1805444
57.0667568, 14.1814723
57.0621479, 14.1900328
57.0587481, 14.2002224
57.0581835, 14.2019591
57.0577619, 14.2031856
57.0556212, 14.2099096
57.0546221, 14.2132875
57.0523288, 14.2196976
57.0508763, 14.2221432
57.0338813, 14.2490701
57.0324602, 14.2512816
57.0309208, 14.2534943
57.0265847, 14.2563755
57.0189093, 14.2584713
57.0091376, 14.2618127
57.0053138, 14.2650097
57.0013865, 14.2742448
57.0010949, 14.275048
56.997958, 14.283638
56.996851, 14.2866988
56.9961476, 14.2885003
56.9879832, 14.2988164
56.9854403, 14.3006503
56.9841501, 14.3015522
56.9742331, 14.3170423
56.9714936, 14.326536
56.9708464, 14.3284984
56.970744, 14.3288291
56.9697759, 14.3317401
56.9666484, 14.336936
56.9634342, 14.3401378
56.9608217, 14.3434544
56.9571385, 14.3487733
56.952972, 14.3530874
56.949387, 14.3560522
56.9474394, 14.3581688
56.9455095, 14.3604478
56.9411486, 14.3662097
56.9389492, 14.3729515
56.9370136, 14.3831279
56.9367437, 14.3844626
56.9303168, 14.3999479
56.9299603, 14.4006557
56.9275745, 14.4065723
56.9271648, 14.4081301
56.9263669, 14.4110599
56.9257712, 14.4132671
56.9245492, 14.4160866
56.923038, 14.4182683
56.9213797, 14.4194604
56.9212995, 14.4194963
56.9186272, 14.4203924
56.9168226, 14.4209927
56.9117166, 14.4254766
56.9101818, 14.4271551
56.9090629, 14.4288446
56.907009, 14.4336876
56.9058277, 14.4387439
56.9056274, 14.439351
56.9054016, 14.4394207
56.9053768, 14.4393701
56.9051468, 14.439295
56.9050345, 14.4394953
56.9050495, 14.4398702
56.9050837, 14.4399452
56.9052225, 14.4412655
56.9050897, 14.4457764
56.9049249, 14.4476955
56.9048472, 14.4485187
56.9047159, 14.4499099
56.9046436, 14.4506763
56.9047709, 14.4575214
56.9061375, 14.4645755
56.9076386, 14.4714088
56.9077144, 14.4716927
56.9083651, 14.4736406
56.9106396, 14.4780175
56.9108833, 14.4784251
56.9132649, 14.4831085
56.9144449, 14.4883893
56.9146284, 14.4920721
56.9148187, 14.4988164
56.9148734, 14.5005887
56.9149181, 14.5016189
56.9197718, 14.5276807
56.9217941, 14.5394321
56.9225117, 14.5587657
56.9224073, 14.5606421
56.9223804, 14.561149
56.9219102, 14.566409
56.9218845, 14.5666565
56.9217769, 14.5676909
56.9217488, 14.5679603
56.9216794, 14.5686162
56.9213027, 14.5722421
56.9208581, 14.5778964
56.9206107, 14.5842271
56.9206661, 14.5936814
56.9206836, 14.5954756
56.9206959, 14.5970868
56.8978304, 14.681489
56.8966003, 14.6883337
56.8964952, 14.6896245
56.8981528, 14.7189598
56.8978743, 14.7221513
56.8967978, 14.7289648
56.895255, 14.7359741
56.8937044, 14.7423248
56.8934604, 14.7432332
56.8933394, 14.7437271
56.8915625, 14.7500728
56.8912512, 14.7508267
56.8912172, 14.7508994
56.8899858, 14.753222
56.889693, 14.7530343
56.8901536, 14.754381
56.8904395, 14.7553941
56.8905558, 14.7558697
56.8937953, 14.7724902
56.8943782, 14.7741515
56.8964442, 14.7790225
56.8969837, 14.7803041
56.8972383, 14.7809022
56.9005256, 14.7938878
56.900819, 14.7961
56.9009684, 14.797326
56.9009894, 14.7974962
56.9010747, 14.7982139
56.9011316, 14.7986815
56.9022087, 14.819711
56.9017817, 14.8235692
56.9014245, 14.8250799
56.9012254, 14.8256598
56.8942518, 14.8290985
56.8891017, 14.827819
56.8889686, 14.8278108
56.8875326, 14.8277883
56.884094, 14.8298061
56.8832977, 14.8304936
56.8814117, 14.8324538
56.8807483, 14.8327221
56.8806579, 14.8325781
56.8803555, 14.8324998
56.8802406, 14.8326
56.8793262, 14.8333515
56.8784754, 14.8340958
56.8708156, 14.8383022
56.8694018, 14.8387848
56.8674302, 14.8404117
56.8628502, 14.8474885
56.8620721, 14.8492709
56.859645, 14.8536935
56.8568093, 14.8568621
56.8561747, 14.857456
56.8541624, 14.8588441
56.8489904, 14.8584398
56.8461239, 14.8582088
56.8443616, 14.8587318
56.8423296, 14.8600317
56.8349984, 14.8643714
56.8347631, 14.864435
56.8290229, 14.8706643
56.8288665, 14.8709028
56.8259891, 14.8754529
56.8258126, 14.8757516
56.8245692, 14.8775524
